Final.Index,Study.ID,Year,Lat_CRU,Long_CRU,AvgTempMean,SDTempMean,MinTempMin,MaxTempMax,AvgPrecip,MaxPrecip,MinPrecip,SDPrecip,AvgPET,MaxPET,MinPET,sdPET
188,8,1997,39.4538,-5.3272,16.475,6.208663302,4,33.4,62.375,210.8,0,63.46031151,3.441666667,6.4,0.8,1.891828521
189,8,1998,39.4538,-5.3272,16.09166667,7.013552897,1.1,35.7,31.06666667,75.3,0,22.08954229,3.525,7.2,1,2.096804929
190,8,1998,39.4538,-5.3272,16.09166667,7.013552897,1.1,35.7,31.06666667,75.3,0,22.08954229,3.525,7.2,1,2.096804929
191,8,1998,39.4538,-5.3272,16.09166667,7.013552897,1.1,35.7,31.06666667,75.3,0,22.08954229,3.525,7.2,1,2.096804929
192,9,2007,-33.765,151.1261,17.83333333,4.071482494,6.3,27.3,84.35833333,291.9,17.9,73.84287321,3.5,5.4,1.6,1.221772185
193,9,2007,-33.765,151.1261,17.83333333,4.071482494,6.3,27.3,84.35833333,291.9,17.9,73.84287321,3.5,5.4,1.6,1.221772185
194,9,2007,-33.765,151.1261,17.83333333,4.071482494,6.3,27.3,84.35833333,291.9,17.9,73.84287321,3.5,5.4,1.6,1.221772185
195,9,2007,-33.765,151.1261,17.83333333,4.071482494,6.3,27.3,84.35833333,291.9,17.9,73.84287321,3.5,5.4,1.6,1.221772185
196,9,2007,-33.765,151.1261,17.83333333,4.071482494,6.3,27.3,84.35833333,291.9,17.9,73.84287321,3.5,5.4,1.6,1.221772185
197,9,2007,-33.765,151.1261,17.83333333,4.071482494,6.3,27.3,84.35833333,291.9,17.9,73.84287321,3.5,5.4,1.6,1.221772185
198,9,2007,-33.765,151.1261,17.83333333,4.071482494,6.3,27.3,84.35833333,291.9,17.9,73.84287321,3.5,5.4,1.6,1.221772185
199,9,2007,-33.765,151.1261,17.83333333,4.071482494,6.3,27.3,84.35833333,291.9,17.9,73.84287321,3.5,5.4,1.6,1.221772185
200,9,2007,-33.765,151.1261,17.83333333,4.071482494,6.3,27.3,84.35833333,291.9,17.9,73.84287321,3.5,5.4,1.6,1.221772185
201,9,2007,-33.765,151.1261,17.83333333,4.071482494,6.3,27.3,84.35833333,291.9,17.9,73.84287321,3.5,5.4,1.6,1.221772185
202,9,2007,-33.765,151.1261,17.83333333,4.071482494,6.3,27.3,84.35833333,291.9,17.9,73.84287321,3.5,5.4,1.6,1.221772185
203,9,2007,-33.765,151.1261,17.83333333,4.071482494,6.3,27.3,84.35833333,291.9,17.9,73.84287321,3.5,5.4,1.6,1.221772185
204,10,2003,55.741,13.356,8.1,7.273488597,-6.1,22.5,46.85,87.5,8.3,21.91659811,1.683333333,3.6,0.1,1.372345923
205,10,2006,55.741,13.356,8.966666667,7.926059818,-5.5,26.3,54.375,140.8,17,36.76797334,1.783333333,5.3,0,1.678653862
206,10,2007,55.741,13.356,9.091666667,5.733388389,-1,21.2,69.4,142.8,15.1,38.02833872,1.641666667,3.5,0.3,1.242035231
207,10,2004,55.743,13.338,8.183333333,6.341756759,-4.4,22.2,62.84166667,135.1,27.9,29.13337537,1.533333333,3,0,1.196459423
208,10,2005,55.743,13.338,8.391666667,6.581165734,-3.4,22.2,52.09166667,89.8,21.6,19.13162343,1.65,3.7,0.2,1.344010281
209,10,2006,55.743,13.338,8.966666667,7.926059818,-5.5,26.3,54.375,140.8,17,36.76797334,1.783333333,5.3,0,1.678653862
210,10,2007,55.743,13.338,9.091666667,5.733388389,-1,21.2,69.4,142.8,15.1,38.02833872,1.641666667,3.5,0.3,1.242035231
211,10,2003,55.605,13.385,8.1,7.273488597,-6.1,22.5,46.85,87.5,8.3,21.91659811,1.683333333,3.6,0.1,1.372345923
212,10,2004,55.605,13.385,8.183333333,6.341756759,-4.4,22.2,62.84166667,135.1,27.9,29.13337537,1.533333333,3,0,1.196459423
213,10,2005,55.605,13.385,8.391666667,6.581165734,-3.4,22.2,52.09166667,89.8,21.6,19.13162343,1.65,3.7,0.2,1.344010281
214,10,2006,55.605,13.385,8.966666667,7.926059818,-5.5,26.3,54.375,140.8,17,36.76797334,1.783333333,5.3,0,1.678653862
215,10,2007,55.605,13.385,9.091666667,5.733388389,-1,21.2,69.4,142.8,15.1,38.02833872,1.641666667,3.5,0.3,1.242035231
216,10,2003,55.734,13.152,8.1,7.273488597,-6.1,22.5,46.85,87.5,8.3,21.91659811,1.683333333,3.6,0.1,1.372345923
217,10,2004,55.734,13.152,8.183333333,6.341756759,-4.4,22.2,62.84166667,135.1,27.9,29.13337537,1.533333333,3,0,1.196459423
218,10,2005,55.734,13.152,8.391666667,6.581165734,-3.4,22.2,52.09166667,89.8,21.6,19.13162343,1.65,3.7,0.2,1.344010281
219,10,2006,55.734,13.152,8.966666667,7.926059818,-5.5,26.3,54.375,140.8,17,36.76797334,1.783333333,5.3,0,1.678653862
220,10,2007,55.734,13.152,9.091666667,5.733388389,-1,21.2,69.4,142.8,15.1,38.02833872,1.641666667,3.5,0.3,1.242035231
221,10,2003,55.689,13.071,8.1,7.273488597,-6.1,22.5,46.85,87.5,8.3,21.91659811,1.683333333,3.6,0.1,1.372345923
222,10,2005,55.689,13.071,8.391666667,6.581165734,-3.4,22.2,52.09166667,89.8,21.6,19.13162343,1.65,3.7,0.2,1.344010281
223,10,2006,55.689,13.071,8.966666667,7.926059818,-5.5,26.3,54.375,140.8,17,36.76797334,1.783333333,5.3,0,1.678653862
224,10,2007,55.689,13.071,9.091666667,5.733388389,-1,21.2,69.4,142.8,15.1,38.02833872,1.641666667,3.5,0.3,1.242035231
225,10,2003,55.818,12.95,8.358333333,7.006290464,-5.3,22.3,37.54166667,82.2,4.1,22.06809537,1.683333333,3.6,0.1,1.320353488
226,10,2004,55.818,12.95,8.533333333,6.169327845,-3.3,22.2,51.35,108.9,26.5,24.21875682,1.591666667,3.1,0.1,1.182799709
227,10,2005,55.818,12.95,8.716666667,6.404946005,-2.7,22.2,41.40833333,78.7,11.1,20.06305779,1.683333333,3.7,0.2,1.310678751
228,10,2006,55.818,12.95,9.316666667,7.67698252,-4.3,26.1,47.425,150.6,14.5,38.12322425,1.825,5.3,0.1,1.646000663
229,10,2007,55.818,12.95,9.441666667,5.540997339,-0.3,21.2,60.20833333,146.5,13.4,39.45306667,1.683333333,3.5,0.3,1.196079454
230,10,2003,55.643,13.317,8.1,7.273488597,-6.1,22.5,46.85,87.5,8.3,21.91659811,1.683333333,3.6,0.1,1.372345923
231,10,2004,55.643,13.317,8.183333333,6.341756759,-4.4,22.2,62.84166667,135.1,27.9,29.13337537,1.533333333,3,0,1.196459423
232,10,2005,55.643,13.317,8.391666667,6.581165734,-3.4,22.2,52.09166667,89.8,21.6,19.13162343,1.65,3.7,0.2,1.344010281
233,10,2006,55.643,13.317,8.966666667,7.926059818,-5.5,26.3,54.375,140.8,17,36.76797334,1.783333333,5.3,0,1.678653862
234,10,2007,55.643,13.317,9.091666667,5.733388389,-1,21.2,69.4,142.8,15.1,38.02833872,1.641666667,3.5,0.3,1.242035231
235,10,2003,55.668,13.3,8.1,7.273488597,-6.1,22.5,46.85,87.5,8.3,21.91659811,1.683333333,3.6,0.1,1.372345923
236,10,2004,55.668,13.3,8.183333333,6.341756759,-4.4,22.2,62.84166667,135.1,27.9,29.13337537,1.533333333,3,0,1.196459423
237,10,2005,55.668,13.3,8.391666667,6.581165734,-3.4,22.2,52.09166667,89.8,21.6,19.13162343,1.65,3.7,0.2,1.344010281
238,10,2006,55.668,13.3,8.966666667,7.926059818,-5.5,26.3,54.375,140.8,17,36.76797334,1.783333333,5.3,0,1.678653862
239,10,2007,55.668,13.3,9.091666667,5.733388389,-1,21.2,69.4,142.8,15.1,38.02833872,1.641666667,3.5,0.3,1.242035231
240,10,2003,55.676,13.254,8.1,7.273488597,-6.1,22.5,46.85,87.5,8.3,21.91659811,1.683333333,3.6,0.1,1.372345923
241,10,2004,55.676,13.254,8.183333333,6.341756759,-4.4,22.2,62.84166667,135.1,27.9,29.13337537,1.533333333,3,0,1.196459423
242,10,2005,55.676,13.254,8.391666667,6.581165734,-3.4,22.2,52.09166667,89.8,21.6,19.13162343,1.65,3.7,0.2,1.344010281
243,10,2006,55.676,13.254,8.966666667,7.926059818,-5.5,26.3,54.375,140.8,17,36.76797334,1.783333333,5.3,0,1.678653862
244,10,2007,55.676,13.254,9.091666667,5.733388389,-1,21.2,69.4,142.8,15.1,38.02833872,1.641666667,3.5,0.3,1.242035231
245,10,2003,55.684,13.087,8.1,7.273488597,-6.1,22.5,46.85,87.5,8.3,21.91659811,1.683333333,3.6,0.1,1.372345923
246,10,2004,55.684,13.087,8.183333333,6.341756759,-4.4,22.2,62.84166667,135.1,27.9,29.13337537,1.533333333,3,0,1.196459423
247,10,2005,55.684,13.087,8.391666667,6.581165734,-3.4,22.2,52.09166667,89.8,21.6,19.13162343,1.65,3.7,0.2,1.344010281
248,10,2006,55.684,13.087,8.966666667,7.926059818,-5.5,26.3,54.375,140.8,17,36.76797334,1.783333333,5.3,0,1.678653862
249,10,2007,55.684,13.087,9.091666667,5.733388389,-1,21.2,69.4,142.8,15.1,38.02833872,1.641666667,3.5,0.3,1.242035231
250,10,2003,55.65,13.285,8.1,7.273488597,-6.1,22.5,46.85,87.5,8.3,21.91659811,1.683333333,3.6,0.1,1.372345923
251,10,2004,55.65,13.285,8.183333333,6.341756759,-4.4,22.2,62.84166667,135.1,27.9,29.13337537,1.533333333,3,0,1.196459423
252,10,2005,55.65,13.285,8.391666667,6.581165734,-3.4,22.2,52.09166667,89.8,21.6,19.13162343,1.65,3.7,0.2,1.344010281
253,10,2006,55.65,13.285,8.966666667,7.926059818,-5.5,26.3,54.375,140.8,17,36.76797334,1.783333333,5.3,0,1.678653862
254,10,2007,55.65,13.285,9.091666667,5.733388389,-1,21.2,69.4,142.8,15.1,38.02833872,1.641666667,3.5,0.3,1.242035231
255,10,2003,55.655,13.538,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
256,10,2004,55.655,13.538,7.933333333,6.394363048,-5,22.1,70.8,168.6,29.7,36.5169948,1.55,3,0,1.231776249
257,10,2005,55.655,13.538,8.2,6.62364909,-3.8,22.2,59.925,118.7,32.4,24.34244796,1.683333333,3.8,0.2,1.39533856
258,10,2006,55.655,13.538,8.675,8.030184533,-6.3,26.2,57.81666667,124.5,13.2,34.48234946,1.783333333,5.3,0,1.693749651
259,10,2007,55.655,13.538,8.841666667,5.782176113,-1.4,21,75.39166667,157.8,17.2,40.79624444,1.633333333,3.5,0.2,1.273744182
260,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
261,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
262,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
263,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
264,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
265,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
266,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
267,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
268,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
269,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
270,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
271,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
272,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
273,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
274,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
275,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
276,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
277,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
278,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
279,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
280,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
281,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
282,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
283,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
284,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
285,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
286,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
287,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
288,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
289,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
290,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
291,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
292,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
293,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
294,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
295,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
296,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
297,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
298,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
299,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
300,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
301,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
302,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
303,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
304,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
305,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
306,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
307,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
308,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
309,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
310,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
311,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
312,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
313,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
314,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
315,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
316,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
317,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
318,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
319,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
320,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
321,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
322,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
323,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
324,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
325,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
326,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
327,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
328,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
329,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
330,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
331,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
332,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
333,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
334,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
335,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
336,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
337,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
338,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
339,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
340,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
341,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
342,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
343,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
344,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
345,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
346,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
347,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
348,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
349,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
350,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
351,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
352,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
353,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
354,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
355,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
356,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
357,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
358,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
359,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
360,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
361,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
362,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
363,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
364,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
365,11,2001,55.6333,13.5333,7.783333333,7.033405141,-3.3,22.7,58.03333333,144.7,26.5,32.73919901,1.483333333,3.7,0.1,1.363040274
366,11,2002,55.6333,13.5333,8.433333333,7.058113749,-4.6,24.6,61.39166667,102.5,19.2,26.46494966,1.641666667,3.6,0.1,1.35072932
367,11,2003,55.6333,13.5333,7.916666667,7.374998716,-6.5,22.4,53.76666667,111.7,11.7,25.86891196,1.675,3.8,0,1.430908802
368,11,2002,55.7,13.1333,8.583333333,7.030690298,-4,24.7,58.13333333,106.4,15.8,26.63252739,1.616666667,3.5,0.1,1.355683882
369,11,2003,55.7,13.1333,8.1,7.273488597,-6.1,22.5,46.85,87.5,8.3,21.91659811,1.683333333,3.6,0.1,1.372345923
370,11,2002,55.7,13.1333,8.583333333,7.030690298,-4,24.7,58.13333333,106.4,15.8,26.63252739,1.616666667,3.5,0.1,1.355683882
371,11,2003,55.7,13.1333,8.1,7.273488597,-6.1,22.5,46.85,87.5,8.3,21.91659811,1.683333333,3.6,0.1,1.372345923
372,11,2002,55.7,13.1333,8.583333333,7.030690298,-4,24.7,58.13333333,106.4,15.8,26.63252739,1.616666667,3.5,0.1,1.355683882
